index,fullpathname,classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,pred_label
46,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.Orientation.java,Orientation,19,2,0,0,0,False,False,1,False,False,0,0,0,0,True,False,True,False,True,public,0,0,0,False,Information Holder
47,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.SmoothScrollRunnable.java,SmoothScrollRunnable,69,8,2,0,0,False,False,3,False,False,3,0,2,3,False,False,True,True,False,default,2,0,0,False,Information Holder
48,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.State.java,State,69,7,2,0,1,False,False,1,False,False,1,1,0,2,True,False,True,False,True,public,0,0,0,False,Information Holder
49,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshExpandableListView.InternalExpandableListView.java,InternalExpandableListView,34,0,2,2,0,False,False,4,False,False,0,2,5,0,False,False,True,True,False,default,2,0,0,False,Service Provider
50,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshExpandableListView.InternalExpandableListViewSDK9.java,InternalExpandableListViewSDK9,35,0,1,0,0,False,False,7,False,False,0,9,3,0,False,False,True,True,False,default,0,0,1,False,Service Provider
51,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshExpandableListView.java,PullToRefreshExpandableListView,51,0,2,0,1,False,False,6,False,False,1,2,5,0,False,False,False,True,False,public,1,0,1,False,Service Provider
52,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshGridView.InternalGridView.java,InternalGridView,34,0,2,2,0,False,False,3,False,False,0,2,5,0,False,False,True,True,False,default,2,0,0,False,Service Provider
53,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshGridView.InternalGridViewSDK9.java,InternalGridViewSDK9,34,0,1,0,0,False,False,6,False,False,0,9,3,0,False,False,True,True,False,default,0,0,1,False,Service Provider
54,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshGridView.java,PullToRefreshGridView,51,0,2,0,1,False,False,5,False,False,1,2,5,0,False,False,False,True,False,public,1,0,1,False,Service Provider
55,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshBase.java,PullToRefreshBase,1097,34,79,25,17,False,False,4,False,False,83,70,21,60,False,False,False,True,False,public,41,9,28,True,Structurer
56,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshHorizontalScrollView.InternalHorizontalScrollViewSDK9.java,InternalHorizontalScrollViewSDK9,48,0,2,0,1,False,False,7,False,False,1,9,5,1,False,False,True,True,False,default,0,1,1,False,Service Provider
57,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshHorizontalScrollView.java,PullToRefreshHorizontalScrollView,63,0,4,0,1,False,False,6,False,False,2,2,6,2,False,False,False,True,False,public,1,0,3,False,Service Provider
58,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshListView.InternalListView.java,InternalListView,74,1,5,3,0,False,False,3,False,False,1,5,8,2,False,False,True,True,False,protected,4,0,1,False,Coordinator
59,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshListView.InternalListViewSDK9.java,InternalListViewSDK9,34,0,1,0,0,False,False,6,False,False,0,9,3,0,False,False,True,True,False,default,0,0,1,False,Service Provider
60,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshScrollView.InternalScrollViewSDK9.java,InternalScrollViewSDK9,45,0,2,0,1,False,False,6,False,False,1,9,2,1,False,False,True,True,False,default,0,1,1,False,Service Provider
61,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshListView.java,PullToRefreshListView,208,4,7,0,1,False,False,5,False,False,13,8,11,15,False,False,False,True,False,public,1,0,6,False,Service Provider
62,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshScrollView.java,PullToRefreshScrollView,60,0,4,0,1,False,False,5,False,False,2,2,3,2,False,False,False,True,False,public,1,0,3,False,Service Provider
63,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshWebView.InternalWebViewSDK9.java,InternalWebViewSDK9,47,2,2,0,1,False,False,6,False,False,0,9,5,1,False,False,True,True,False,default,0,1,1,False,Coordinator
64,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\PullToRefreshWebView.java,PullToRefreshWebView,106,2,6,0,1,False,False,5,False,False,2,4,8,4,False,False,False,True,False,public,1,0,5,False,Service Provider
65,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\EmptyViewMethodAccessor.java,EmptyViewMethodAccessor,38,0,0,0,0,False,False,4,True,False,0,0,1,3,False,True,False,False,False,public,0,0,0,False,Service Provider
66,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\FlipLoadingLayout.java,FlipLoadingLayout,123,2,8,0,2,False,False,3,False,False,5,2,13,8,False,False,False,True,False,public,0,1,7,False,Interfacer
67,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\IndicatorLayout.java,IndicatorLayout,120,4,8,0,0,False,False,2,False,False,3,3,16,3,False,False,False,True,False,public,8,0,0,False,Interfacer
68,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\RotateLoadingLayout.java,RotateLoadingLayout,89,5,8,0,1,False,False,3,False,False,3,2,10,4,False,False,False,True,False,public,1,1,6,False,Interfacer
69,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\Utils.java,Utils,8,1,1,0,0,False,False,1,False,False,0,2,1,0,False,False,False,True,False,public,1,0,0,False,Service Provider
70,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\LoadingLayout.java,LoadingLayout,323,13,21,13,1,False,False,2,False,False,42,14,23,20,False,False,False,True,False,public,16,5,0,True,Interfacer
71,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\ViewCompat.SDK11.java,SDK11,24,0,1,1,0,False,False,3,False,False,0,2,2,0,True,False,True,True,False,default,1,0,0,False,Service Provider
72,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\ViewCompat.SDK16.java,SDK16,28,0,2,1,0,False,False,3,False,False,0,4,3,0,True,False,True,True,False,default,2,0,0,False,Service Provider
73,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\internal\ViewCompat.java,ViewCompat,42,0,3,2,0,False,False,2,False,False,3,6,4,0,False,False,False,True,False,public,3,0,0,False,Service Provider
74,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\extras\PullToRefreshWebView2.JsValueCallback.java,JsValueCallback,60,0,2,0,0,False,False,3,False,False,0,2,0,0,False,False,True,True,False,default,2,0,0,False,Service Provider
75,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\extras\PullToRefreshWebView2.java,PullToRefreshWebView2,103,6,3,0,0,False,False,5,False,False,0,2,5,2,False,False,False,True,False,public,0,0,3,False,Information Holder
76,\plugins\Android-PullToRefresh\library\src\com\handmark\pulltorefresh\library\extras\SoundPullEventListener.java,SoundPullEventListener,82,3,5,0,1,False,False,4,True,False,3,6,7,5,False,False,False,True,False,public,4,1,0,False,Service Provider
77,\k9mail-library\src\main\java\com\fsck\k9\mail\AuthType.java,AuthType,25,5,0,0,0,False,False,2,False,False,0,0,0,0,False,False,False,False,True,public,0,0,0,False,Information Holder
78,\k9mail-library\src\main\java\com\fsck\k9\mail\Address.java,Address,288,4,17,2,3,False,False,1,False,False,27,11,13,22,False,False,False,True,False,public,16,1,0,False,Service Provider
79,\k9mail-library\src\main\java\com\fsck\k9\mail\Authentication.java,Authentication,71,1,2,0,0,False,False,1,False,False,1,6,3,2,False,False,False,True,False,public,2,0,0,False,Service Provider
80,\k9mail-library\src\main\java\com\fsck\k9\mail\AuthenticationFailedException.java,AuthenticationFailedException,10,1,0,0,0,False,False,3,False,False,0,0,0,0,False,False,False,True,False,public,0,0,0,False,Information Holder
81,\k9mail-library\src\main\java\com\fsck\k9\mail\Body.java,Body,21,0,0,0,0,False,False,1,False,False,0,0,3,0,False,True,False,False,False,public,0,0,0,False,Service Provider
82,\k9mail-library\src\main\java\com\fsck\k9\mail\BodyPart.java,BodyPart,20,2,4,2,2,False,False,2,False,False,0,2,0,0,False,False,False,True,False,public,4,0,0,True,Information Holder
83,\k9mail-library\src\main\java\com\fsck\k9\mail\CertificateChainException.java,CertificateChainException,22,2,2,1,1,False,False,3,False,False,0,1,2,0,False,False,False,True,False,public,2,0,0,False,Information Holder
84,\k9mail-library\src\main\java\com\fsck\k9\mail\CertificateValidationException.Reason.java,Reason,4,5,0,0,0,False,False,1,False,False,0,0,0,0,False,False,True,False,True,public,0,0,0,False,Information Holder
85,\k9mail-library\src\main\java\com\fsck\k9\mail\CertificateValidationException.java,CertificateValidationException,107,5,5,0,3,False,False,3,False,False,3,0,5,5,False,False,False,True,False,public,4,1,0,False,Information Holder
86,\k9mail-library\src\main\java\com\fsck\k9\mail\CompositeBody.java,CompositeBody,24,0,0,0,0,False,False,2,False,False,0,0,0,0,False,True,False,False,False,public,0,0,0,False,Service Provider
87,\k9mail-library\src\main\java\com\fsck\k9\mail\ConnectionSecurity.java,ConnectionSecurity,6,3,0,0,0,False,False,2,False,False,0,0,0,0,False,False,False,False,True,public,0,0,0,False,Information Holder
88,\k9mail-library\src\main\java\com\fsck\k9\mail\FetchProfile.Item.java,Item,42,5,0,0,0,False,False,1,False,False,0,0,0,0,False,False,True,False,True,public,0,0,0,False,Information Holder
89,\k9mail-library\src\main\java\com\fsck\k9\mail\FetchProfile.java,FetchProfile,22,1,0,0,0,False,True,2,False,False,0,0,1,0,False,False,False,True,False,public,0,0,0,False,Structurer
90,\k9mail-library\src\main\java\com\fsck\k9\mail\Flag.java,Flag,49,14,0,0,0,False,False,1,False,False,0,0,0,0,False,False,False,False,True,public,0,0,0,False,Information Holder
91,\k9mail-library\src\main\java\com\fsck\k9\mail\Folder.FolderClass.java,FolderClass,4,5,0,0,0,False,False,2,False,False,0,0,0,0,False,False,True,False,True,public,0,0,0,False,Information Holder
92,\k9mail-library\src\main\java\com\fsck\k9\mail\Folder.FolderType.java,FolderType,4,2,0,0,0,False,False,2,False,False,0,0,0,0,False,False,True,False,True,public,0,0,0,False,Information Holder
93,\k9mail-library\src\main\java\com\fsck\k9\mail\K9MailLib.DebugStatus.java,DebugStatus,5,0,0,0,0,False,False,2,False,False,0,0,0,0,True,True,True,False,False,public,0,0,0,False,Information Holder
94,\k9mail-library\src\main\java\com\fsck\k9\mail\Folder.java,Folder,176,6,23,3,9,False,False,1,True,False,1,22,6,4,False,False,False,True,False,public,23,0,0,True,Structurer
95,\k9mail-library\src\main\java\com\fsck\k9\mail\K9MailLib.DefaultDebugStatus.java,DefaultDebugStatus,21,2,4,2,0,False,False,3,False,False,0,2,0,0,True,False,True,True,False,private,4,0,0,False,Information Holder
96,\k9mail-library\src\main\java\com\fsck\k9\mail\K9MailLib.WritableDebugStatus.java,WritableDebugStatus,5,0,0,0,0,False,False,3,False,False,0,0,0,0,True,True,True,False,False,private,0,0,0,False,Information Holder
97,\k9mail-library\src\main\java\com\fsck\k9\mail\K9MailLib.java,K9MailLib,51,8,5,3,0,False,False,3,False,False,3,3,0,2,False,False,False,True,False,public,5,0,0,False,Information Holder
98,\k9mail-library\src\main\java\com\fsck\k9\mail\Message.RecipientType.java,RecipientType,4,3,0,0,0,False,False,2,False,False,0,0,0,0,False,False,True,False,True,public,0,0,0,False,Information Holder
99,\k9mail-library\src\main\java\com\fsck\k9\mail\MessageRetrievalListener.java,MessageRetrievalListener,11,0,0,0,0,False,False,3,True,False,0,0,0,0,False,True,False,False,False,public,0,0,0,False,Structurer
100,\k9mail-library\src\main\java\com\fsck\k9\mail\Message.java,Message,178,4,17,5,4,False,False,1,False,False,5,13,9,6,False,False,False,True,False,public,16,0,1,True,Structurer
101,\k9mail-library\src\main\java\com\fsck\k9\mail\MessagingException.java,MessagingException,26,2,2,1,0,False,False,2,False,False,0,1,0,0,False,False,False,True,False,public,2,0,0,False,Information Holder
102,\k9mail-library\src\main\java\com\fsck\k9\mail\Multipart.java,Multipart,53,2,8,3,4,False,False,1,False,False,3,5,6,3,False,False,False,True,False,public,8,0,0,True,Structurer
103,\k9mail-library\src\main\java\com\fsck\k9\mail\Part.java,Part,34,0,0,0,0,False,False,1,False,False,0,0,2,0,False,True,False,False,False,public,0,0,0,False,Service Provider
104,\k9mail-library\src\main\java\com\fsck\k9\mail\PushReceiver.java,PushReceiver,15,0,0,0,0,False,False,2,True,False,0,0,3,0,False,True,False,False,False,public,0,0,0,False,Service Provider
105,\k9mail-library\src\main\java\com\fsck\k9\mail\Pusher.java,Pusher,14,0,0,0,0,False,False,1,True,False,0,0,1,0,False,True,False,False,False,public,0,0,0,False,Service Provider
106,\k9mail-library\src\main\java\com\fsck\k9\mail\ServerSettings.java,ServerSettings,179,9,4,0,1,False,False,2,False,False,1,5,3,2,False,False,False,True,False,public,3,0,1,False,Information Holder
107,\k9mail-library\src\main\java\com\fsck\k9\mail\Store.java,Store,54,0,10,0,1,False,False,1,False,False,0,4,4,0,False,False,False,True,False,public,8,0,2,True,Information Holder
108,\k9mail-library\src\main\java\com\fsck\k9\mail\Transport.java,Transport,82,2,5,0,1,False,False,1,False,False,3,6,8,1,False,False,False,True,False,public,3,0,2,True,Interfacer
109,\k9mail-library\src\main\java\com\fsck\k9\mail\transport\SmtpTransport.NegativeSmtpReplyException.java,NegativeSmtpReplyException,18,3,2,0,2,False,False,4,False,False,0,0,1,0,True,False,True,True,False,default,2,0,0,False,Information Holder
110,\k9mail-library\src\main\java\com\fsck\k9\mail\transport\WebDavTransport.java,WebDavTransport,55,2,5,0,0,False,False,3,False,False,2,3,10,3,False,False,False,True,False,public,5,0,0,False,Service Provider
111,\k9mail-library\src\main\java\com\fsck\k9\mail\store\RemoteStore.java,RemoteStore,117,5,4,0,1,False,False,2,False,False,8,5,12,2,False,False,False,True,False,public,4,0,0,True,Structurer
112,\k9mail-library\src\main\java\com\fsck\k9\mail\store\StoreConfig.java,StoreConfig,22,0,0,0,0,False,False,2,False,False,0,0,0,0,False,True,False,False,False,public,0,0,0,False,Service Provider
113,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavSocketFactory.java,WebDavSocketFactory,59,2,4,0,0,False,False,4,False,False,0,11,13,3,False,False,False,True,False,public,4,0,0,False,Service Provider
114,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.ConnectionInfo.java,ConnectionInfo,17,4,0,0,0,False,False,2,False,False,0,0,4,0,True,False,True,True,False,private,0,0,0,False,Information Holder
115,\k9mail-library\src\main\java\com\fsck\k9\mail\transport\SmtpTransport.java,SmtpTransport,704,14,16,0,0,False,False,2,False,False,47,19,44,55,False,False,False,True,False,public,5,11,0,False,Interfacer
116,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.DataSet.java,DataSet,172,3,9,0,7,False,False,2,False,False,8,2,8,14,False,False,True,True,False,public,9,0,0,False,Structurer
117,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.HttpGeneric.java,HttpGeneric,76,1,2,1,1,False,False,2,False,False,5,1,9,4,False,False,True,True,False,public,2,0,0,False,Information Holder
118,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.ParsedMessageEnvelope.java,ParsedMessageEnvelope,63,5,7,2,4,False,False,3,False,False,2,4,4,0,True,False,True,True,False,public,7,0,0,False,Information Holder
119,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.WebDavHandler.java,WebDavHandler,47,2,6,0,1,False,False,3,True,False,1,10,7,4,False,False,True,True,False,public,6,0,0,False,Service Provider
120,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.WebDavHttpClient.java,WebDavHttpClient,57,0,3,0,1,False,False,4,False,False,4,4,10,3,True,False,True,True,False,public,3,0,0,False,Service Provider
121,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.WebDavMessage.java,WebDavMessage,91,1,7,5,1,False,False,3,False,False,5,8,7,3,False,False,True,True,False,default,7,0,0,False,Service Provider
122,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.WebDavStoreSettings.java,WebDavStoreSettings,45,8,2,0,1,False,False,4,False,False,0,1,4,0,True,False,True,True,False,public,2,0,0,False,Information Holder
123,\k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3Capabilities.java,Pop3Capabilities,22,6,1,0,0,False,False,2,False,False,0,0,3,0,True,False,True,True,False,default,1,0,0,False,Service Provider
124,\k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3ErrorResponse.java,Pop3ErrorResponse,10,1,0,0,0,False,False,3,False,False,0,0,3,0,True,False,True,True,False,default,0,0,0,False,Information Holder
125,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.WebDavFolder.java,WebDavFolder,604,6,36,3,13,False,False,3,True,False,48,46,14,69,False,False,True,True,False,default,26,9,1,False,Service Provider
126,\k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3Message.java,Pop3Message,33,0,3,2,0,False,False,2,False,False,0,4,5,0,True,False,True,True,False,default,3,0,0,False,Service Provider
127,\k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3ResponseInputStream.java,Pop3ResponseInputStream,29,3,1,0,0,False,False,4,False,False,3,0,3,3,True,False,True,True,False,default,1,0,0,False,Service Provider
128,\k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapCommands.java,ImapCommands,15,12,0,0,0,False,False,2,False,False,0,0,0,0,False,False,False,True,False,default,0,0,0,False,Information Holder
129,\k9mail-library\src\main\java\com\fsck\k9\mail\store\webdav\WebDavStore.java,WebDavStore,1022,30,36,0,19,False,False,3,False,False,76,33,32,71,False,False,False,True,False,public,17,19,0,False,Information Holder
130,\k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.java,Pop3Store,224,30,6,0,2,False,False,2,False,False,10,4,10,14,False,False,False,True,False,public,6,0,0,False,Service Provider
131,\k9mail-library\src\main\java\com\fsck\k9\mail\store\pop3\Pop3Store.Pop3Folder.java,Pop3Folder,845,8,41,2,11,False,False,2,True,False,77,39,26,64,False,False,True,True,False,default,25,16,0,False,Controller
132,\k9mail-library\src\main\java\com\fsck\k9\mail\store\imap\ImapException.java,ImapException,10,2,0,0,0,False,False,2,False,False,0,0,1,0,False,False,False,True,False,default,0,0,0,False,Information Holder
